MSA,Year,Quarter,Population,Median_Age,Population18_24,Population_25_and_over,Educ_Lessthan_HS_18_24,Educ_HS_grad,Educ_HS_grad_and_higher,Educ_Some_Assoc_deg,Educ_Bach_deg_or_higher,Educ_Bach_deg_and_higher,Educ_Graduate_deg,perc_ppl_below_pov_level_allppl,perc_ppl_below_pov_level_18andup,TotalRealGrossDomesticProduct,TotalPerCapitaRealGrossDomesticP,TotalGrossDomesticProduct,RegionalPriceParitiesAllItems,RealPersonalIncome,RealPerCapitaPersonalIncome,PerCapitaPersonalIncome,UnemploymentRate,CivilianLaborForce,AllEmployeesEducationandHealthSe,AllEmployeesFinancialActivities,AllEmployeesGovernment,AllEmployeesInformation,AllEmployeesLeisureandHospitalit,AllEmployeesManufacturing,AllEmployeesTotalNonfarm,AllEmployeesMiningLoggingandCons,AllEmployeesProfessionalandBusin,AllEmployeesOtherServices,AllEmployeesTradeTransportationa,AllEmployeesTotalPrivate,AverageWeeklyHoursofAllEmployees,AverageHourlyEarningsofAllEmploy,AverageWeeklyEarningsofAllEmploy,AllEmployeesGoodsProducing,AllEmployeesServiceProviding,AllEmployeesPrivateServiceProvid,AllEmployeesWholesaleTrade,AllEmployeesRetailTrade,AllEmployeesTransportationandUti,AllEmployeesFederalGovernment,AllEmployeesStateGovernment,AllEmployeesLocalGovernment,HousingEstimate,AllTransactionsHousePriceIndex,Unit1StructuresNewPrivateHousing,NewPrivateHousingUnitsAuthorized,air_traffic,Mean_Trav_time_to_work,Number_of_Institutions,Number_of_Offices,Total_Deposits_in_000s
Chattanooga,2009,3,516503,39.20000076,47326,351780,20.89999962,32.29999924,82.40000153,40.29999924,6.5,22.5,7.400000095,16.29999924,12.39999962,,,,,,,,3.3,381094.3333,39.33333333,14.73333333,66.43333333,5.866666667,45.43333333,26.9,353.2,20.6,55.73333333,13.86666667,64.53333333,286.9333333,34.36666667,26,895.8,47.46666667,306.0666667,239.5333333,9.6,40.63333333,14.26666667,10.93333333,25.86666667,29.66666667,,,1171.6,504.0333333,73089,22.5,27,169,7099236
Chattanooga,2009,4,517396,39.40000153,48059,352011,21.29999924,31.89999962,82.5,40.5,6.300000191,22.60000038,7.5,15.5,12.60000038,20392,40820,18453,90.40000153,21494182,42595,31130,5,248825,24.5,18.6,34.43333333,2.7,21.56666667,35.43333333,239.6,10.66666667,25.5,10.7,55.5,205.1333333,,,,46.03333333,193.5,159,8.833333333,26.23333333,20.36666667,6.466666667,5.9,22.06666667,210440,160.42,,,86099,22.5,28,171,7177184
Chattanooga,2010,1,518288,39.5,48791,352241,21.70000076,31.5,82.59999847,40.79999924,6.099999905,22.60000038,7.5,14.80000019,12.80000019,20584,41061,18757,90.40000153,21394396,42306,31576,4.933333333,250313.6667,24.63333333,18.76666667,34.16666667,2.766666667,22,35.3,240.3333333,10.73333333,25.5,10.66666667,56.16666667,206.5,,,,46.1,194.6,160.4333333,8.8,26.73333333,20.6,6.4,5.8,21.86666667,211364,164.93,,,75980,22.5,28,173,7255133
Chattanooga,2010,2,519644,39.5,48965,353358,21.39999962,31.5,82.80000305,41.09999847,6,22.70000076,7.599999905,15,12.89999962,20777,41301,19061,90.40000153,21294608,42017,32022,4.633333333,252048.3333,25,18.93333333,34.13333333,2.766666667,21.9,35.13333333,241.2666667,10.2,25.86666667,10.7,56.66666667,207.2,,,,45.36666667,195.8666667,161.8,8.8,27.1,20.73333333,6.433333333,5.9,21.86666667,212288,166.78,,,71936,22.5,28,175,7333081
Chattanooga,2010,3,521000,39.59999847,49138,354475,21.10000038,31.39999962,82.90000153,41.5,6,22.89999962,7.599999905,15.19999981,13.10000038,20969,41542,19364,90.5,21194820,41727,32468,4.6,253581.3333,25.16666667,18.9,33.9,2.866666667,22.03333333,35.06666667,241.5666667,11,25.66666667,10.73333333,56.4,207.7,,,,45.96666667,195.7666667,161.8,8.7,27.1,20.53333333,6.4,5.866666667,21.63333333,213212,169.71,,,63392,22.5,28,174,7410534
Chattanooga,2010,4,522355,39.59999847,49312,355592,20.89999962,31.39999962,83,41.90000153,5.900000095,23,7.699999809,15.39999962,13.30000019,21161,41782,19668,90.5,21095032,41438,32914,4.5,255280.6667,25.23333333,18.83333333,33.83333333,2.866666667,22.13333333,35.2,242.4333333,11.4,26.16666667,10.83333333,55.8,208.5,,,,46.56666667,195.7,161.8666667,8.866666667,26.66666667,20.36666667,6.3,5.933333333,21.6,214137,171.61,,,73983,22.5,28,174,7487987
Chattanooga,2011,1,523711,39.59999847,49485,356709,20.60000038,31.39999962,83.19999695,42.20000076,5.800000191,23.10000038,7.699999809,15.60000038,13.39999962,21280,41879,19906,90.5,20995244,41149,33182,4.666666667,261032,26.5,18.56666667,34.2,3.266666667,22.93333333,35.66666667,245.3666667,11.56666667,26.03333333,10.73333333,56.03333333,211.2,,,,47.3,198.1666667,164,8.8,26.63333333,20.56666667,6.333333333,5.866666667,21.93333333,215061,174.36,,,77358,22.60000038,28,173,7565440
Chattanooga,2011,2,524950,39.59999847,49641,357724,20.10000038,31.10000038,83.30000305,42.79999924,6,23.10000038,7.800000191,15.69999981,13.60000038,21399,41976,20143,90.5,20895456,40860,33451,4.466666667,264185,27.16666667,18.56666667,34.46666667,3.4,23.1,35.56666667,246.7666667,11.4,26.1,10.8,56.2,212.4333333,,,,46.96666667,199.7333333,165.3333333,8.9,26.53333333,20.7,6.3,5.966666667,22.16666667,215985,174.95,,,75647,22.60000038,28,172,7642893
Chattanooga,2011,3,526189,39.5,49797,358739,19.5,30.89999962,83.40000153,43.29999924,6.300000191,23.20000076,7.800000191,15.80000019,13.69999981,21518,42072,20381,90.59999847,20795670,40570,33719,4,266052.6667,28.1,18.46666667,33.96666667,3.6,23.03333333,35.33333333,247.3666667,11.46666667,26.16666667,10.76666667,56.4,213.4,,,,46.8,200.6,166.6333333,8.766666667,26.93333333,20.73333333,6.366666667,5.933333333,21.7,216705,176.78,,,66643,22.70000076,28,174,7754853
Chattanooga,2011,4,527428,39.5,49953,359754,19,30.60000038,83.5,43.90000153,6.5,23.29999924,7.900000095,15.89999962,13.89999962,21637,42169,20618,90.59999847,20695882,40281,33987,3.833333333,264926.6667,29,18.6,34.23333333,3.8,23.2,35.4,247.2666667,10.83333333,24.73333333,10.93333333,56.63333333,213.1666667,34.7,18.93333333,660.2666667,46.16666667,201.2,166.9666667,8.633333333,27.33333333,20.76666667,6.6,5.933333333,21.63333333,217425,178.71,,,81099,22.79999924,29,176,7866813
Chattanooga,2012,1,528667,39.5,50109,360769,18.5,30.39999962,83.59999847,44.40000153,6.699999809,23.29999924,8,16,14,21666,42109,20742,90.59999847,20596096,39992,34327,3.8,264792,28.96666667,18.6,34.9,3.733333333,23.13333333,34.93333333,247.5666667,10.8,25.03333333,10.93333333,56.66666667,212.7,34.23333333,19.56666667,668.9,45.83333333,201.8666667,166.9333333,8.766666667,26.93333333,20.93333333,6.5,5.866666667,22.53333333,218144,181.07,,,76043,22.79999924,29,177,7978772
Chattanooga,2012,2,529797,39.59999847,50141,361892,18.10000038,30.5,83.69999695,44.79999924,6.599999905,23.29999924,8,16.10000038,14,21695,42049,20865,90.59999847,20496308,39703,34667,4.1,265225.3333,29.4,18.6,35.13333333,3.7,23.2,34.66666667,248.1666667,11,24.7,10.83333333,56.3,212.3666667,35.1,19.1,667.4,45.63333333,201.8,166.6666667,8.833333333,26.73333333,20.76666667,6.466666667,5.933333333,22.66666667,218864,181.05,,,77794,22.79999924,29,179,8090732
Chattanooga,2012,3,530927,39.70000076,50172,363016,17.70000076,30.60000038,83.80000305,45.09999847,6.599999905,23.20000076,8,16.20000076,14,21723,41989,20989,90.69999695,20396520,39413,35006,4.6,265659,29.46666667,18.63333333,35.2,3.7,23.33333333,34.43333333,247.5666667,11.16666667,24.66666667,10.9,56.03333333,212.3333333,35.4,18.9,670.1,45.56666667,201.9666667,166.8,8.933333333,26.56666667,20.53333333,6.3,6.033333333,22.9,219410,179.75,,,72465,22.89999962,29,179,8184016
Chattanooga,2012,4,532057,39.79999924,50204,364139,17.20000076,30.70000076,83.90000153,45.5,6.5,23.20000076,8,16.20000076,14.10000038,21752,41929,21112,90.69999695,20296732,39124,35346,5.033333333,265680.3333,29.56666667,18.6,35.46666667,3.766666667,23.33333333,34.2,248.2666667,11.43333333,25,10.93333333,55.7,212.5333333,35.8,18.9,678.7333333,45.56666667,202.4,166.9333333,9,26.5,20.26666667,6.166666667,5.966666667,23.26666667,219956,181.53,,,83996,22.89999962,30,179,8277301
Chattanooga,2013,1,533187,39.90000153,50235,365262,16.79999924,30.79999924,84,45.90000153,6.400000095,23.10000038,8,16.29999924,14.10000038,21409,41168,20929,90.69999695,20196944,38835,35075,5.5,266569.3333,30.1,18.6,34.96666667,3.8,23.4,33.56666667,246.5333333,10.66666667,25.43333333,11,55.06666667,211.6666667,36.8,18.93333333,695.6,44.33333333,202.3333333,167.3666667,8.933333333,26.3,19.8,6.1,6,22.9,220502,180.28,,,78888,23,30,178,8370585
Chattanooga,2013,2,534240,39.90000153,50279,366226,16.60000038,30.70000076,84.19999695,46.20000076,6.400000095,23.29999924,8.100000381,16.29999924,14.10000038,21066,40407,20746,90.80000305,20097156,38546,34804,6.1,266308.3333,30.36666667,18.63333333,35.3,3.8,23.36666667,33.1,245.6,10.56666667,24.6,10.93333333,54.5,209.8666667,37.1,18.5,684.1666667,43.66666667,201.4,166.1,8.9,26.06666667,19.6,6.1,6.033333333,23.13333333,221048,177.59,,,76048,23,30,178,8463869
Chattanooga,2013,3,535292,40,50323,367189,16.39999962,30.60000038,84.40000153,46.5,6.400000095,23.39999962,8.199999809,16.20000076,14.10000038,20722,39646,20562,90.80000305,19997370,38256,34533,6.9,260846.3333,30.53333333,18.53333333,35.13333333,3.766666667,23.43333333,32.3,239.8,9.866666667,23.36666667,11,51.86666667,204.6666667,36.26666667,18.53333333,672.0666667,42.2,197.6,162.5666667,8.7,25.53333333,17.6,6.1,6.033333333,23,221295,176.71,,,66160,23,30,177,8467640
Chattanooga,2013,4,536345,40,50366,368153,16.20000076,30.60000038,84.5,46.79999924,6.400000095,23.60000038,8.300000191,16.20000076,14,20379,38885,20379,90.80000305,19897582,37967,34262,9.1,260646.3333,30.5,18.23333333,34.86666667,3.866666667,23,29.7,232.3666667,9.133333333,22.56666667,10.83333333,50.26666667,198.0666667,36.26666667,18.56666667,675.0333333,38.76666667,194.1666667,159.2,8.566666667,25,16.76666667,5.933333333,6,22.93333333,221541,180.63,,,79203,23,30,177,8471412
Chattanooga,2014,1,537397,40,50410,369116,16,30.5,84.69999695,47.09999847,6.400000095,23.70000076,8.399999619,16.10000038,14,20537,39090,20567,90.59999847,20079228,38218,34574,9.766666667,258876.6667,30.36666667,18.26666667,34.73333333,3.733333333,22.56666667,28.1,227.3666667,8.633333333,21.76666667,10.7,48.56666667,192.8,35.93333333,18.6,668.2,36.8,190.7333333,156,8.266666667,24.43333333,15.8,5.866666667,6.066666667,22.83333333,221788,177.8,,,81234,22.89999962,30,176,8475183
Chattanooga,2014,2,538329,40,50418,370050,15.5,30.29999924,84.80000305,47.59999847,6.599999905,23.79999924,8.5,16.10000038,14,20696,39294,20755,90.40000153,20260872,38469,34887,9.666666667,257374.3333,30.73333333,17.93333333,34.7,3.666666667,22.5,27.93333333,225.6666667,8.533333333,21.23333333,10.7,47.6,190.7333333,35.9,18.63333333,667.1333333,36.43333333,188.9333333,154.2666667,8.266666667,24.3,15.03333333,5.8,5.9,22.96666667,222034,174.97,,,83841,22.89999962,30,175,8478954
Chattanooga,2014,3,539261,39.90000153,50427,370984,15,30.20000076,85,48,6.800000191,23.89999962,8.600000381,16,14,20854,39499,20942,90.30000305,20442520,38720,35199,9.366666667,256096.6667,30.86666667,17.7,34.9,3.733333333,22.4,27.76666667,225.9,8.6,21.5,10.8,47.6,190.9,36.36666667,18.63333333,678.5,36.36666667,189.4666667,154.6333333,8.266666667,24.13333333,15.26666667,5.8,5.966666667,23.16666667,223009,174.13,,,76179,22.89999962,30,175,8524371
Chattanooga,2014,4,540192,39.90000153,50435,371917,14.5,30,85.09999847,48.5,6.900000095,24,8.600000381,15.89999962,14,21012,39703,21130,90.09999847,20624164,38971,35511,9.466666667,257440.6667,30.86666667,17.6,35.06666667,3.7,22.76666667,27.73333333,227,8.7,21.93333333,10.8,48.3,192.4,36.2,18.63333333,675.3333333,36.36666667,191.1,155.9333333,8.233333333,24.3,15.83333333,5.933333333,6,23.06666667,223984,173.91,,,90117,22.89999962,30,174,8569787
Chattanooga,2015,1,541124,39.90000153,50443,372851,14,29.89999962,85.19999695,49,7.099999905,24.10000038,8.699999809,15.89999962,14,21095,39782,21284,90.09999847,20787328,39202,35934,8.7,257009.6667,31.36666667,17,35.83333333,3.566666667,22.93333333,28.66666667,228.9333333,9,21.83333333,10.2,48.03333333,192.7,36.36666667,18.9,685.8333333,37.73333333,190.9,155,8.233333333,24.26666667,15.5,6.6,6.3,22.96666667,224959,172.18,,,91233,23,30,174,8615204
Chattanooga,2015,2,541974,39.90000153,49640,375966,13.5,29.70000076,85.5,49.29999924,7.5,24.60000038,8.600000381,15.5,13.10000038,21179,39862,21437,90.09999847,20950488,39432,36357,8.3,258409,31.46666667,16.8,35.86666667,3.5,23.26666667,28.7,228.6,8.9,21.93333333,10.06666667,48.66666667,193.1666667,36.3,19.23333333,697.5,37.56666667,191.4,155.5666667,8.1,24.26666667,16.33333333,6.3,6.2,23.4,225934,176.14,,,95779,23.10000038,30,173,8660620
Chattanooga,2015,3,542823,39.90000153,48836,379081,13,29.5,85.80000305,49.70000076,7.800000191,25,8.399999619,15.10000038,12.19999981,21262,39941,21591,90,21113652,39663,36780,8.766666667,260200.3333,31.76666667,16.4,35.76666667,3.5,23.53333333,29.13333333,229.5666667,8.633333333,22.53333333,9.866666667,48.86666667,194.2,36.2,19.16666667,695.2333333,37.73333333,192.2666667,156.5333333,8.033333333,24.4,16.43333333,6.166666667,6.133333333,23.53333333,226227,175.12,,,87182,23.10000038,30,171,8605444
Chattanooga,2015,4,543673,39.90000153,48033,382195,12.5,29.29999924,86.19999695,50,8.199999809,25.5,8.300000191,14.69999981,11.19999981,21345,40020,21744,90,21276814,39893,37203,8.7,260621.3333,31.93333333,16.1,35.9,3.433333333,23.46666667,29.83333333,230.1666667,8.466666667,23.43333333,9.633333333,47.9,194.2333333,36.36666667,19.03333333,693.4,38.26666667,191.9,155.9666667,7.9,24.43333333,15.63333333,6.133333333,6.166666667,23.5,226519,170.89,,,101063,23.39999962,29,170,8550268
Chattanooga,2016,1,544522,39.90000153,47229,385310,12,29.10000038,86.5,50.40000153,8.600000381,26,8.100000381,14.30000019,10.30000019,21483,40187,22029,90.09999847,21455348,40136,37656,8.4,261832.6667,32.33333333,16,36,3.3,24.43333333,30.13333333,233.1,8.566666667,24.13333333,9.733333333,48.33333333,197.1666667,36.8,19.16666667,703.6,38.8,194.3666667,158.4,7.9,24.73333333,15.7,6.166666667,6.7,23.16666667,226812,168.08,,,101163,23.79999924,29,168,8495092
Chattanooga,2016,2,545372,39.90000153,46426,388425,11.5,28.89999962,86.80000305,50.79999924,9,26.5,7.900000095,13.80000019,9.399999619,21621,40354,22314,90.30000305,21633880,40379,38108,8.2,262466.6667,32.36666667,15.8,36.3,3.166666667,24.03333333,30.5,233.9,8.633333333,25.23333333,9.833333333,48.26666667,197.7,36.66666667,19.6,716.7,39.13333333,194.8666667,158.6,7.966666667,24.8,15.5,6.366666667,6.833333333,23.16666667,227104,170.05,,,102890,24.10000038,28,166,8439916
Chattanooga,2016,3,546221,39.90000153,45622,391540,11,28.70000076,87.19999695,51.09999847,9.300000191,27,7.800000191,13.39999962,8.5,21758,40520,22598,90.40000153,21812412,40621,38561,7.7,262534.6667,32.53333333,15.5,36.33333333,2.933333333,23.9,30.46666667,234.4666667,8.633333333,25.73333333,9.933333333,48.5,198.1666667,36.63333333,19.96666667,731.6333333,39.1,195.3333333,159.1,8,24.8,15.66666667,6.333333333,6.7,23.33333333,227397,170.95,,,89504,24.39999962,28,165,8456109
Chattanooga,2016,4,547071,39.90000153,44819,394654,10.5,28.5,87.5,51.5,9.699999809,27.39999962,7.599999905,13,7.599999905,21896,40687,22883,90.5,21990944,40864,39013,7.4,261568.3333,32.86666667,15.43333333,36.76666667,2.833333333,23.93333333,31,236.5,8.666666667,26.13333333,10.16666667,48.83333333,199.8333333,36.56666667,20.3,743.1,39.63333333,197.0666667,160.2333333,8.1,24.76666667,16,6.4,6.733333333,23.63333333,,168.69,,,104298,24.70000076,28,164,8472303
Knoxville,2007,1,669962,38.70000076,67988,464294,13.19999981,32.09999847,85.40000153,46.5,8.300000191,27.5,10.5,13.89999962,9.699999809,21856,40542,22948,90.5,21899806,40621,38911,7.5,260950,32.8,14.96666667,35.83333333,2.833333333,23.8,31.06666667,236.8666667,8.5,26.93333333,10.4,49.53333333,200.9333333,36.4,20.33333333,739.6,39.6,197.1333333,161.3333333,8.233333333,25.3,16.03333333,6.4,6.433333333,23,,170.48,,,108283,25,27,162,8488496
Knoxville,2007,2,672583,38.70000076,67504,466175,12.5,32,85.80000305,47.09999847,8.5,27.79999924,10.39999962,13.80000019,9.699999809,21816,40397,23014,90.5,21808668,40377,38809,7.4,259731,32.3,14.5,35.76666667,2.733333333,23.8,30.7,235.8333333,8.666666667,27.63333333,10.6,49.23333333,199.9666667,36.33333333,20.5,743.7,39.33333333,196.4,160.6333333,8.266666667,25.1,15.83333333,6.366666667,6.5,22.93333333,,171.36,,,118389,25.39999962,27,161,8504689
Knoxville,2007,3,675203,38.59999847,67019,468055,11.80000019,31.89999962,86.19999695,47.70000076,8.800000191,28.20000076,10.30000019,13.69999981,9.800000191,21775,40252,23079,90.40000153,21717530,40134,38706,7.266666667,261119.3333,32.6,14.06666667,36.3,2.8,24.06666667,30.6,237.7,9.1,28,10.73333333,49.66666667,201.6333333,36.13333333,20.56666667,742.4333333,39.7,198.2,161.9333333,8.4,25.16666667,16.06666667,6.4,6.7,23.2,,171.57,,,108434,,27,160,8633176
Knoxville,2007,4,677824,38.59999847,66535,469936,11,31.70000076,86.59999847,48.29999924,9,28.5,10.10000038,13.5,9.800000191,21735,40107,23144,90.40000153,21626392,39890,38604,7.6,259719,32.5,13.76666667,36.36666667,2.8,24.46666667,30.66666667,238,8.966666667,27.83333333,10.86666667,49.8,201.6666667,35.83333333,20.46666667,734.4,39.63333333,198.5,162.1,8.666666667,25.06666667,16.13333333,6.4,6.566666667,23.36666667,,171.92,,,78990,,28,159,8761662
Knoxville,2008,1,680444,38.59999847,66050,471816,10.30000019,31.60000038,87,48.90000153,9.199999809,28.79999924,10,13.39999962,9.800000191,21729,40060,23267,90.30000305,21736692,40055,38906,7.666666667,257997.3333,31.96666667,13.83333333,35.9,2.8,24.83333333,30.6,237.6666667,9.033333333,27.43333333,10.96666667,49.83333333,201.4333333,35.83333333,20.76666667,744.6666667,39.66666667,197.6,161.7333333,8.666666667,25.06666667,16.13333333,6.4,6.466666667,23.03333333,,173.75,,,187503,21.79999924,28,157,8890149
Knoxville,2008,2,680490,38.70000076,68776,467261,10.89999962,31.5,86.59999847,48.20000076,9.300000191,28.60000038,10,13.80000019,10,21724,40013,23391,90.30000305,21846992,40221,39208,7.366666667,255966.3333,32.13333333,14.06666667,36.26666667,2.866666667,25.26666667,30.5,238.0333333,8.9,27.03333333,10.9,50.03333333,201.6333333,36.06666667,20.66666667,747.6,39.4,198.5333333,162.2333333,8.7,25.2,16.1,6.333333333,6.5,23.5,,171.74,,,234016,21.79999924,28,156,9018635
Knoxville,2008,3,680537,38.70000076,71502,462706,11.60000038,31.39999962,86.30000305,47.5,9.5,28.29999924,10,14.10000038,10.19999981,21718,39966,23514,90.30000305,21957294,40386,39509,6.866666667,252389.6667,32.26666667,14.26666667,36.6,2.833333333,25.33333333,30.56666667,238,8.866666667,26.83333333,10.96666667,49.66666667,201.6333333,36.4,20.7,751.4333333,39.43333333,198.8,162.2,8.666666667,25.3,15.63333333,6.3,6.5,23.8,,173.91,,,231069,21.70000076,28,155,9073571
Knoxville,2008,4,680583,38.79999924,74227,458150,12.30000019,31.20000076,85.90000153,46.90000153,9.699999809,28.10000038,10.10000038,14.39999962,10.39999962,21712,39919,23637,90.19999695,22067594,40551,39811,6.466666667,250929,32.3,14.36666667,36.46666667,2.866666667,25.3,30.26666667,237.4333333,8.9,26.46666667,10.86666667,49.8,201.1666667,35.96666667,20.76666667,747.5666667,39.2,198.5,162,8.7,25.53333333,15.56666667,6.233333333,6.6,23.63333333,,174.75,,,229354,21.70000076,28,153,9128508
Knoxville,2009,1,680629,38.79999924,76953,453595,12.89999962,31.10000038,85.5,46.20000076,9.800000191,27.79999924,10.10000038,14.69999981,10.60000038,21822,40064,23934,90.09999847,22313704,40934,40286,6.433333333,250804,32.6,14.53333333,36.36666667,2.9,25.8,30.3,238.8333333,8.866666667,26.76666667,10.76666667,49.56666667,202.1333333,35.7,20.73333333,740.2666667,39.16666667,199.2,162.9,8.566666667,25.33333333,15.7,5.933333333,6.6,23.9,,176.52,,,198810,21.60000038,27,152,9183444
Knoxville,2009,2,681856,39,75483,455980,13.10000038,31,85.69999695,46.09999847,9.800000191,28,10.19999981,14.5,11.10000038,21932,40208,24231,90.09999847,22559812,41317,40762,6.533333333,251058,32.83333333,14.7,35.66666667,2.9,26.26666667,30.6,239.7,8.933333333,27.16666667,10.8,49.83333333,203.9666667,35.46666667,20.63333333,732.2333333,39.53333333,200.1666667,164.4333333,8.6,25.46666667,15.76666667,5.866666667,6.633333333,23.23333333,,176.7,,,230568,21.60000038,27,150,9238380
Knoxville,2009,3,683082,39.20000076,74012,458364,13.30000019,30.79999924,86,46.09999847,9.899999619,28.10000038,10.30000019,14.30000019,11.60000038,22042,40353,24528,90,22805920,41700,41237,6.1,249973.3333,33.06666667,14.83333333,35.4,2.933333333,26.13333333,30.76666667,240.2333333,9.1,27.3,10.86666667,49.9,204.9333333,35.03333333,20.86666667,727.9333333,39.86666667,200.4666667,165.0666667,8.533333333,25.43333333,15.9,5.666666667,6.566666667,23.13333333,,178.1,,,204120,21.70000076,27,149,9355774
Knoxville,2009,4,684309,39.29999924,72542,460749,13.5,30.60000038,86.19999695,46,9.899999619,28.29999924,10.30000019,14.10000038,12,22152,40497,24825,89.90000153,23052028,42083,41712,5.7,251485,33.3,15.16666667,35.56666667,2.966666667,26.3,30.86666667,242.1333333,9.5,27.86666667,10.9,49.93333333,206.7333333,34.9,21.5,749.7666667,40.33333333,202,166.4666667,8.666666667,25.36666667,15.93333333,5.633333333,6.466666667,23.43333333,,178.54,,,197110,21.79999924,27,148,9473168
Knoxville,2010,1,685535,39.5,71071,463133,13.69999981,30.5,86.40000153,45.90000153,10,28.5,10.39999962,13.89999962,12.5,22191,40483,24993,89.80000305,23298138,42466,41934,5.666666667,254394,33.56666667,15.23333333,36.13333333,3.066666667,26.53333333,30.96666667,245.0666667,9.8,28.3,11,50.46666667,208.9,34.9,21.5,750.0333333,40.73333333,204.1666667,168.1333333,8.733333333,25.7,16.06666667,5.6,6.666666667,23.9,,182.38,,,170399,21.79999924,27,147,9590562
Knoxville,2010,2,687352,39.59999847,71288,464646,13.60000038,30.5,86.5,46.09999847,9.899999619,28.5,10.5,13.89999962,12.5,22231,40469,25160,89.80000305,23544248,42849,42157,5.3,254215.6667,33.7,15.43333333,36.4,3.066666667,26.76666667,31.1,246.7,10.16666667,28.36666667,11.1,50.76666667,210.4666667,34.7,21.73333333,755.4333333,41.26666667,205.7,169.2,8.666666667,25.9,16.2,5.566666667,6.666666667,24.23333333,,184.46,,,220016,21.79999924,27,146,9707956
Knoxville,2010,3,689169,39.59999847,71505,466160,13.5,30.39999962,86.69999695,46.29999924,9.699999809,28.60000038,10.60000038,13.89999962,12.60000038,22270,40455,25328,89.69999695,23790356,43232,42379,5.1,254302.6667,33.43333333,15.56666667,36.4,3.033333333,27.4,31.36666667,248.0333333,10,28.3,11.16666667,51.66666667,211.9333333,34.83333333,21.93333333,760.9,41.36666667,206.9333333,170.5333333,8.566666667,26.6,16.5,5.433333333,6.7,24.2,,186.59,,,212528,21.89999962,27,145,9825350
Knoxville,2010,4,690986,39.70000076,71721,467673,13.5,30.39999962,86.80000305,46.59999847,9.600000381,28.60000038,10.60000038,14,12.60000038,22309,40441,25495,89.59999847,24036464,43615,42601,4.8,257289.3333,33.2,15.7,36.43333333,3.033333333,27.53333333,31.6,249.6666667,10.36666667,28.9,11.1,51.93333333,213.4,34.63333333,22.06666667,764.1333333,41.93333333,207.9,171.5,8.433333333,27.13333333,16.46666667,5.4,6.5,24.43333333,,187.38,,,200395,21.89999962,27,144,9942744
Knoxville,2011,1,692803,39.79999924,71938,469186,13.39999962,30.29999924,87,46.79999924,9.399999619,28.60000038,10.69999981,14,12.69999981,22348,40427,25663,89.5,24282572,43998,42823,4.733333333,259228,32.96666667,15.73333333,37,3.1,27.86666667,31.66666667,251.1,10.16666667,29.06666667,11.13333333,52.4,214.1,35.16666667,22.46666667,790.2333333,41.8,209.1,172.2666667,8.3,27.4,16.66666667,5.4,6.666666667,24.96666667,,189.52,,,168814,21.89999962,38,268,11117764
Knoxville,2011,2,694377,39.79999924,72002,470550,13.30000019,30.39999962,87.09999847,46.70000076,9.600000381,28.70000076,10.69999981,14.10000038,12.80000019,22388,40413,25830,89.40000153,24528682,44381,43046,5.066666667,261537.3333,32.83333333,15.93333333,37.3,3.1,28.23333333,32,252.4666667,10.03333333,29.03333333,11.2,52.63333333,215,35.06666667,22.76666667,800.3333333,42.06666667,210.3666667,172.9666667,8.4,27.73333333,16.46666667,5.466666667,6.633333333,25.26666667,,191.33,,,215553,21.89999962,39,271,11212318
Knoxville,2011,3,695950,39.70000076,72067,471915,13.19999981,30.5,87.30000305,46.5,9.800000191,28.89999962,10.69999981,14.30000019,12.89999962,22427,40399,25998,89.40000153,24774790,44764,43268,5.233333333,262039.3333,33,16.06666667,37.7,3.1,29.1,32.13333333,254.3,10.06666667,29.2,11.2,52.83333333,216.6,35.2,22.9,803.4333333,42.2,212.1,174.3666667,8.433333333,27.83333333,16.5,5.5,6.6,25.56666667,,191.77,,,212386,22,40,274,11306873
Knoxville,2011,4,697524,39.59999847,72131,473279,13,30.60000038,87.40000153,46.40000153,10,29,10.69999981,14.39999962,13,,,,,,,,4.933333333,264526.3333,33.43333333,16.1,38.1,3.033333333,29.53333333,32.73333333,256.1,10.1,28.96666667,11.2,53.26666667,218.4333333,35.63333333,22.76666667,809.7666667,42.83333333,213.6666667,175.6,8.5,28.16666667,16.73333333,5.4,6.8,25.83333333,,194.43,,,200261,22,42,277,11401427
Knoxville,2012,1,699097,39.59999847,72195,474643,12.89999962,30.70000076,87.59999847,46.29999924,10.19999981,29.10000038,10.69999981,14.5,13.10000038,,,,,,,,3.966666667,265871.6667,34.06666667,16.26666667,38.23333333,3,29.23333333,33.23333333,258.2666667,10.16666667,29.36666667,11.2,53.5,220.1,35.23333333,22.7,801.1666667,43.43333333,214.7666667,176.6666667,8.4,28.3,16.8,5.4,6.566666667,26.3,,204.55,,,169013,22,43,279,11495982
Knoxville,2012,2,735140,39.79999924,75138,500381,13.10000038,31.10000038,87.30000305,45.90000153,10,28.39999962,10.5,14.89999962,13.39999962,,,,,,,,3.733333333,268490.6667,33.8,16.4,38.36666667,3,29.63333333,33.4,259.5333333,10.16666667,29.46666667,11.26666667,53.53333333,220.6333333,35.43333333,23,817.8666667,43.6,215.5333333,177.0666667,8.466666667,28.13333333,16.9,5.333333333,6.5,26.63333333,357162,152.2,,,223647,22,44,282,11590536
